year,month,day,hour,MN,Hs,T,wind direction
2011,11,12,12,0,1.95,12.5,188.69
2011,11,12,15,0,1.9,12.5,186.84
2011,11,12,18,0,2.05,12.05,131.63
2011,11,12,21,0,2.23,11.76,112.38
2011,11,13,0,0,2.35,11.76,111.97
2011,11,13,3,0,2.43,12.05,104.71
2011,11,13,6,0,2.6,12.35,111.25
2011,11,13,9,0,2.52,12.35,117.32
2011,11,13,12,0,2.34,12.2,113.45
2011,11,13,15,0,2.19,12.05,111.8
2011,11,13,18,0,2.03,11.63,112.97
2011,11,13,21,0,1.86,11.36,115.77
2011,11,14,0,0,1.76,11.11,116.82
2011,11,14,3,0,1.66,10.99,128.37
2011,11,14,6,0,1.39,10.87,117.3
2011,11,14,9,0,1.19,10.53,123.21
2011,11,14,12,0,1.06,10.31,112.87
2011,11,14,15,0,1.08,10.1,120.74
2011,11,14,18,0,0.98,10,119.25
2011,11,14,21,0,1.08,9.71,114.81
2011,11,15,0,0,1.12,5.05,122.28
2011,11,15,3,0,1.01,5.46,119.74
2011,11,15,6,0,0.89,5.32,131.01
2011,11,15,9,0,0.82,5.26,133.07
2011,11,15,12,0,0.82,10.1,122.01
2011,11,15,15,0,0.86,9.9,123.08
2011,11,15,18,0,0.96,13.7,124.88
2011,11,15,21,0,0.89,13.33,121.1
2011,11,16,0,0,0.96,12.82,125.46
2011,11,16,3,0,1.12,12.35,128.57
2011,11,16,6,0,1.1,12.05,138.18
2011,11,16,9,0,1.01,11.63,119.18
2011,11,16,12,0,1.06,11.36,130.16
2011,11,16,15,0,1,11.11,133.48
2011,11,16,18,0,0.93,10.75,142.33
2011,11,16,21,0,0.86,10.64,138.14
2011,11,17,0,0,0.96,12.35,237.14
2011,11,17,3,0,1.2,12.99,198
2011,11,17,6,0,1.35,12.66,182.12
2011,11,17,9,0,1.55,12.2,164.74
2011,11,17,12,0,1.63,11.76,128.09
2011,11,17,15,0,1.79,11.36,159.56
2011,11,17,18,0,1.65,11.24,180.54
2011,11,17,21,0,1.58,10.99,183.81
2011,11,18,0,0,1.46,10.53,186.54
2011,11,18,3,0,1.38,10.2,203.67
2011,11,18,6,0,1.23,9.8,168.23
2011,11,18,9,0,1.22,9.62,171.67
2011,11,18,12,0,1.16,9.62,179.22
2011,11,18,15,0,1.09,9.43,175.03
2011,11,18,18,0,1.1,13.51,136.68
2011,11,18,21,0,1.23,13.16,150.95
2011,11,19,0,0,1.38,13.33,147.76
2011,11,19,3,0,1.64,14.71,153.78
2011,11,19,6,0,1.88,14.71,156.8
2011,11,19,9,0,1.93,14.29,159.81
2011,11,19,12,0,1.83,13.7,172.23
2011,11,19,15,0,1.73,13.51,197.24
2011,11,19,18,0,1.66,13.16,235.01
2011,11,19,21,0,1.57,12.82,175.24
2011,11,20,0,0,1.48,12.5,185.71
2011,11,20,3,0,1.43,12.35,209.29
2011,11,20,6,0,1.39,12.05,187.67
2011,11,20,9,0,1.39,11.49,155.04
2011,11,20,12,0,1.37,11.24,172.09
2011,11,20,15,0,1.26,11.11,168.16
2011,11,20,18,0,1.08,10.75,155.62
2011,11,20,21,0,1.04,10.2,158.05
2011,11,21,0,0,1.11,9.9,175.31
2011,11,21,3,0,1.19,10,218.96
2011,11,21,6,0,1.41,10,277.97
2011,11,21,9,0,1.87,13.51,317.64
2011,11,21,12,0,2.72,15.87,302.15
2011,11,21,15,0,3.34,16.39,319.57
2011,11,21,18,0,3.62,16.13,313.26
2011,11,21,21,0,3.73,15.62,284.04
2011,11,22,0,0,3.76,15.38,270
2011,11,22,3,0,3.72,15.15,260.18
2011,11,22,6,0,3.61,14.93,217.57
2011,11,22,9,0,3.44,14.71,197.22
2011,11,22,12,0,3.33,14.29,199.54
2011,11,22,15,0,3.29,13.89,196.7
2011,11,22,18,0,3.3,13.51,199.47
2011,11,22,21,0,3.43,13.16,204.84
2011,11,23,0,0,3.68,12.99,209.18
2011,11,23,3,0,4.05,13.89,211.92
2011,11,23,6,0,3.99,13.33,211.53
2011,11,23,9,0,3.78,13.16,238.06
2011,11,23,12,0,3.42,13.16,254.41
2011,11,23,15,0,3.42,12.99,265.49
2011,11,23,18,0,3.69,13.33,265.91
2011,11,23,21,0,3.75,13.7,260.27
2011,11,24,0,0,3.46,13.33,170.54
2011,11,24,3,0,3.14,13.16,140.41
2011,11,24,6,0,2.96,12.66,202.58
2011,11,24,9,0,2.9,12.35,191.65
2011,11,24,12,0,3.07,12.2,191.71
2011,11,24,15,0,3.55,12.2,197.43
2011,11,24,18,0,4.73,12.99,252.03
2011,11,24,21,0,5.06,16.13,252.22
2011,11,25,0,0,4.73,14.49,257.96
2011,11,25,3,0,4.52,13.51,256.66
2011,11,25,6,0,5,14.08,221.73
2011,11,25,9,0,5.98,13.7,264.32
2011,11,25,12,0,5.62,13.33,271.43
2011,11,25,15,0,5.1,12.5,268.03
2011,11,25,18,0,4.57,12.35,258.23
2011,11,25,21,0,4.09,12.2,233.43
2011,11,26,0,0,3.81,11.76,210.8
2011,11,26,3,0,3.87,11.63,228.62
2011,11,26,6,0,4.5,11.63,228.17
2011,11,26,9,0,4.28,12.35,226.01
2011,11,26,12,0,4.47,12.66,233.13
2011,11,26,15,0,4.44,13.16,226.2
2011,11,26,18,0,4.36,12.99,216.25
2011,11,26,21,0,4.35,12.66,216.87
2011,11,27,0,0,4.89,12.5,244.52
2011,11,27,3,0,5.2,12.66,290.59
2011,11,27,6,0,5.74,12.5,291.2
2011,11,27,9,0,5.69,12.35,288.9
2011,11,27,12,0,5.09,12.35,277.62
2011,11,27,15,0,4.43,12.2,262.41
2011,11,27,18,0,3.96,12.2,248.39
2011,11,27,21,0,3.57,11.9,236.74
2011,11,28,0,0,3.27,11.63,213.25
2011,11,28,3,0,3,11.49,204.84
2011,11,28,6,0,2.89,11.49,194.96
2011,11,28,9,0,2.86,11.36,190.03
2011,11,28,12,0,2.93,11.63,183.39
2011,11,28,15,0,3.03,12.2,196.78
2011,11,28,18,0,2.94,12.5,207.45
2011,11,28,21,0,2.77,13.51,193.06
2011,11,29,0,0,2.72,13.33,211.72
2011,11,29,3,0,2.84,13.89,199.73
2011,11,29,6,0,2.96,13.51,216.16
2011,11,29,9,0,3.18,12.99,281.22
2011,11,29,12,0,3.1,12.5,264.43
2011,11,29,15,0,3.28,12.35,244.32
2011,11,29,18,0,3.68,9.62,250.76
2011,11,29,21,0,3.94,10.53,267.26
2011,11,30,0,0,3.78,11.11,258.21
2011,11,30,3,0,3.31,11.63,219.74
2011,11,30,6,0,3.2,12.2,206.77
2011,11,30,9,0,3.21,13.33,195.57
2011,11,30,12,0,3.33,14.08,194.23
2011,11,30,15,0,3.46,13.7,193.87
2011,11,30,18,0,3.69,13.16,189.74
2011,11,30,21,0,3.9,13.33,245.45
2011,12,1,0,0,3.64,12.99,269.55
2011,12,1,3,0,3.94,12.5,268.33
2011,12,1,6,0,3.62,12.2,262.11
2011,12,1,9,0,3.31,11.63,275.41
2011,12,1,12,0,3.14,11.24,272.98
2011,12,1,15,0,2.99,10.99,271.47
2011,12,1,18,0,2.91,14.08,271.01
2011,12,1,21,0,2.92,12.66,250.5
2011,12,2,0,0,2.78,12.2,268.43
2011,12,2,3,0,2.65,11.49,274.82
2011,12,2,6,0,2.54,11.11,247.48
2011,12,2,9,0,2.61,10.75,237
2011,12,2,12,0,2.84,10.1,219.05
2011,12,2,15,0,3.06,9.35,217.59
2011,12,2,18,0,3.32,10,250.77
2011,12,2,21,0,4.02,10.42,273.47
2011,12,3,0,0,5.23,11.49,275.53
2011,12,3,3,0,6.34,12.82,280.49
2011,12,3,6,0,7.35,16.13,288.8
2011,12,3,9,0,6.75,15.38,279.59
2011,12,3,12,0,6.07,14.71,280.21
2011,12,3,15,0,5.71,13.51,281.17
2011,12,3,18,0,5.53,12.99,282.99
2011,12,3,21,0,5.4,12.5,281.23
2011,12,4,0,0,5.29,12.5,283.94
2011,12,4,3,0,5.11,12.5,283.22
2011,12,4,6,0,4.66,12.5,282.32
2011,12,4,9,0,4.39,12.35,288.59
2011,12,4,12,0,4.22,12.35,292.38
2011,12,4,15,0,4.08,12.2,297.42
2011,12,4,18,0,3.97,12.05,294.74
2011,12,4,21,0,3.87,11.9,280.59
2011,12,5,0,0,4.26,11.24,280.65
2011,12,5,3,0,4.86,11.36,291.93
2011,12,5,6,0,5.3,12.2,291.8
2011,12,5,9,0,5,12.35,299.1
2011,12,5,12,0,4.5,12.5,291.33
2011,12,5,15,0,4.04,12.66,276.56
2011,12,5,18,0,3.95,12.5,287.03
2011,12,5,21,0,4.11,12.35,283.12
2011,12,6,0,0,4.63,12.05,293.3
2011,12,6,3,0,4.33,11.9,306.87
2011,12,6,6,0,3.63,11.76,308.21
2011,12,6,9,0,3.18,11.49,255.3
2011,12,6,12,0,2.96,11.36,243.14
2011,12,6,15,0,2.91,11.49,235.11
2011,12,6,18,0,2.89,11.36,225
2011,12,6,21,0,3.93,10.53,270.68
2011,12,7,0,0,5.71,10.99,272.42
2011,12,7,3,0,7.88,12.66,286.49
2011,12,7,6,0,7.53,13.7,295.22
2011,12,7,9,0,6.61,13.33,289.06
2011,12,7,12,0,6.14,13.16,290.52
2011,12,7,15,0,5.57,12.82,285.03
2011,12,7,18,0,5.14,12.66,281.82
2011,12,7,21,0,4.57,12.99,268.88
2011,12,8,0,0,4.03,13.16,215.19
2011,12,8,3,0,3.63,13.33,179.58
2011,12,8,6,0,3.9,13.16,213.79
2011,12,8,9,0,6.27,11.11,245.02
2011,12,8,12,0,9.27,13.7,268.75
2011,12,8,15,0,9.32,14.71,274.7
2011,12,8,18,0,8.31,13.89,290.16
2011,12,8,21,0,6.88,13.51,288.11
2011,12,9,0,0,5.96,12.66,290.85
2011,12,9,3,0,5.24,12.35,294.58
2011,12,9,6,0,4.45,12.35,289.89
2011,12,9,9,0,3.89,12.35,299.16
2011,12,9,12,0,3.97,12.35,317.8
2011,12,9,15,0,3.68,12.35,311.91
2011,12,9,18,0,3.58,12.5,301.46
2011,12,9,21,0,3.74,12.66,290.7
2011,12,10,0,0,3.73,12.66,266.27
2011,12,10,3,0,3.64,12.2,263.06
2011,12,10,6,0,3.55,11.63,273.74
2011,12,10,9,0,3.16,11.24,266.46
2011,12,10,12,0,2.81,10.99,239.74
2011,12,10,15,0,2.57,10.31,207.01
2011,12,10,18,0,2.58,10,200.06
2011,12,10,21,0,2.6,9.35,250.2
2011,12,11,0,0,2.72,9.52,246.64
2011,12,11,3,0,2.68,9.52,245.3
2011,12,11,6,0,2.93,10.1,245.22
2011,12,11,9,0,3.04,10.42,240.26
2011,12,11,12,0,3.15,11.11,229.69
2011,12,11,15,0,3.53,12.05,230.19
2011,12,11,18,0,4.61,18.18,221.54
2011,12,11,21,0,5.69,18.18,216.62
2011,12,12,0,0,6.21,18.18,283.5
2011,12,12,3,0,6.19,18.18,255.1
2011,12,12,6,0,6.09,17.86,275.51
2011,12,12,9,0,5.72,16.95,252.35
2011,12,12,12,0,5.21,16.67,191.06
2011,12,12,15,0,4.69,16.13,149.57
2011,12,12,18,0,4.32,15.38,177.11
2011,12,12,21,0,4.11,14.93,238.53
2011,12,13,0,0,4.51,14.49,234.98
2011,12,13,3,0,4.84,13.51,232.41
2011,12,13,6,0,5.86,13.7,234.04
2011,12,13,9,0,7.56,15.38,232.4
2011,12,13,12,0,9.13,16.39,238.36
2011,12,13,15,0,9.22,16.39,253.37
2011,12,13,18,0,7.59,16.13,257.91
2011,12,13,21,0,6.73,15.62,262.63
2011,12,14,0,0,5.51,14.93,256.34
2011,12,14,3,0,4.83,14.71,261.47
2011,12,14,6,0,4.37,14.29,269.45
2011,12,14,9,0,4.35,14.08,269.08
2011,12,14,12,0,4.39,14.08,257.26
2011,12,14,15,0,4.05,14.08,242.16
2011,12,14,18,0,3.83,14.08,225
2011,12,14,21,0,4.17,17.86,226.77
2011,12,15,0,0,4.39,16.67,253.69
2011,12,15,3,0,4.26,16.39,304.99
2011,12,15,6,0,4.01,15.87,314.4
2011,12,15,9,0,3.75,15.38,274.67
2011,12,15,12,0,3.52,15.15,221.28
2011,12,15,15,0,3.35,14.71,236.11
2011,12,15,18,0,3.31,13.89,257.76
2011,12,15,21,0,3.22,13.51,247.75
2011,12,16,0,0,3.06,13.33,251.82
2011,12,16,3,0,2.89,12.66,270
2011,12,16,6,0,2.74,12.5,292.87
2011,12,16,9,0,2.61,12.35,305.94
2011,12,16,12,0,2.73,12.2,21.37
2011,12,16,15,0,2.77,12.05,0
2011,12,16,18,0,2.62,11.9,333.9
2011,12,16,21,0,2.54,11.76,301.09
2011,12,17,0,0,2.81,11.9,298.18
2011,12,17,3,0,3.15,11.9,302.67
2011,12,17,6,0,3.51,12.05,322.21
2011,12,17,9,0,3.63,11.36,329.82
2011,12,17,12,0,3.42,11.24,330.41
2011,12,17,15,0,3.13,10.99,327.23
2011,12,17,18,0,2.95,10.87,319.55
2011,12,17,21,0,2.75,10.53,294.68
2011,12,18,0,0,2.76,10.31,299.67
2011,12,18,3,0,2.82,9.43,311.82
2011,12,18,6,0,2.67,9.09,331.5
2011,12,18,9,0,2.39,8.93,314.38
2011,12,18,12,0,2.23,11.36,300.55
2011,12,18,15,0,2.18,11.36,305.46
2011,12,18,18,0,2.08,11.24,303.18
2011,12,18,21,0,1.9,11.24,268.81
2011,12,19,0,0,1.75,11.24,214.76
2011,12,19,3,0,1.66,11.11,193.74
2011,12,19,6,0,1.78,7.52,196.93
2011,12,19,9,0,2.08,7.87,278.34
2011,12,19,12,0,2.43,7.75,287.97
2011,12,19,15,0,2.79,7.87,292.51
2011,12,19,18,0,2.97,8.33,291.8
2011,12,19,21,0,3.25,8.47,297.72
2011,12,20,0,0,3.38,8.7,304.84
2011,12,20,3,0,3.25,8.93,304.25
2011,12,20,6,0,3.08,9.26,293.9
2011,12,20,9,0,2.98,12.05,277.31
2011,12,20,12,0,3.01,12.35,262.57
2011,12,20,15,0,3.07,12.99,225
2011,12,20,18,0,3.23,14.71,168.69
2011,12,20,21,0,3.35,14.71,170.73
2011,12,21,0,0,3.42,14.29,259.59
2011,12,21,3,0,3.49,13.7,265.19
2011,12,21,6,0,3.36,13.33,255
2011,12,21,9,0,3.22,12.5,245.98
2011,12,21,12,0,3.19,12.35,237.14
2011,12,21,15,0,3.22,12.05,247.55
2011,12,21,18,0,3.21,11.49,237.64
2011,12,21,21,0,3.29,11.36,241.49
2011,12,22,0,0,3.42,11.36,237.85
2011,12,22,3,0,3.5,11.63,233.41
2011,12,22,6,0,3.54,13.16,222.41
2011,12,22,9,0,3.45,13.7,219.54
2011,12,22,12,0,3.51,14.71,211.48
2011,12,22,15,0,3.59,14.71,212.37
2011,12,22,18,0,3.63,14.49,208.81
2011,12,22,21,0,3.73,13.51,216.78
2011,12,23,0,0,3.52,13.33,265.5
2011,12,23,3,0,3.7,14.08,267.9
2011,12,23,6,0,4.81,16.67,265.64
2011,12,23,9,0,4.7,15.15,275.24
2011,12,23,12,0,4.32,14.08,291.43
2011,12,23,15,0,4.28,13.33,295.61
2011,12,23,18,0,4.28,12.35,297.17
2011,12,23,21,0,4.08,12.2,279.63
2011,12,24,0,0,3.87,12.05,263.09
2011,12,24,3,0,3.64,11.9,241.93
2011,12,24,6,0,3.67,11.36,222.88
2011,12,24,9,0,3.72,11.24,224.74
2011,12,24,12,0,4.15,11.24,226.71
2011,12,24,15,0,4.53,11.9,239.83
2011,12,24,18,0,4.45,14.49,255.96
2011,12,24,21,0,4.29,14.71,249.23
2011,12,25,0,0,4.24,15.87,233.24
2011,12,25,3,0,4.47,16.39,225
2011,12,25,6,0,5.18,17.54,218.6
2011,12,25,9,0,5.27,16.39,219.43
2011,12,25,12,0,5.27,14.93,228.26
2011,12,25,15,0,5.24,14.71,236.31
2011,12,25,18,0,5.04,14.93,232.25
2011,12,25,21,0,5.21,16.13,224.43
2011,12,26,0,0,5.24,16.13,220.56
2011,12,26,3,0,4.71,14.49,213.99
2011,12,26,6,0,4.38,13.51,213.88
2011,12,26,9,0,4.23,12.82,212.77
2011,12,26,12,0,4.53,12.66,217.55
2011,12,26,15,0,4.74,12.82,218.47
2011,12,26,18,0,4.82,14.08,246.45
2011,12,26,21,0,3.86,13.51,278.5
2011,12,27,0,0,3.48,12.99,283.86
2011,12,27,3,0,3.23,12.82,301.61
2011,12,27,6,0,3.04,12.66,59.04
2011,12,27,9,0,3.08,12.5,117.61
2011,12,27,12,0,3.21,12.5,142.87
2011,12,27,15,0,3.08,12.5,179.34
2011,12,27,18,0,2.97,12.35,183.15
2011,12,27,21,0,2.93,12.2,177.23
2011,12,28,0,0,2.96,12.2,234.83
2011,12,28,3,0,4.2,12.99,225.47
2011,12,28,6,0,7.03,15.15,234.94
2011,12,28,9,0,8.28,14.93,263.1
2011,12,28,12,0,9.03,14.71,280.42
2011,12,28,15,0,9.69,15.15,295.72
2011,12,28,18,0,9.48,15.15,298.91
2011,12,28,21,0,8.02,14.93,293.25
2011,12,29,0,0,6.26,13.7,254.11
2011,12,29,3,0,5.61,12.99,280.83
2011,12,29,6,0,5.35,12.2,275.26
2011,12,29,9,0,5.68,11.76,286.64
2011,12,29,12,0,6.29,12.2,293.67
2011,12,29,15,0,6.25,12.35,294.78
2011,12,29,18,0,5.79,12.35,299.12
2011,12,29,21,0,5.34,12.35,302.71
2011,12,30,0,0,4.8,12.5,305.67
2011,12,30,3,0,4.44,13.33,293.53
2011,12,30,6,0,4.05,13.51,250.35
2011,12,30,9,0,3.68,13.51,163.14
2011,12,30,12,0,3.33,13.16,222.71
2011,12,30,15,0,3.26,12.5,242.05
2011,12,30,18,0,3.29,12.35,251.27
2011,12,30,21,0,3.26,12.05,252.33
2011,12,31,0,0,3.19,11.24,252.2
2011,12,31,3,0,3.08,11.11,250.8
2011,12,31,6,0,2.88,11.11,208.55
2011,12,31,9,0,2.85,11.11,219.49
2011,12,31,12,0,2.89,10.99,228.68
2011,12,31,15,0,2.79,10.87,231.34
2011,12,31,18,0,2.9,10.87,233.6
2011,12,31,21,0,3.13,11.11,218.11
2012,1,1,0,0,3.44,11.49,224.4
2012,1,1,3,0,3.85,12.2,238.53
2012,1,1,6,0,3.97,12.66,227.08
2012,1,1,9,0,4.04,12.82,228.3
2012,1,1,12,0,3.95,13.33,233.97
2012,1,1,15,0,3.8,13.51,236.79
2012,1,1,18,0,3.98,13.51,239.47
2012,1,1,21,0,4.08,13.7,243.65
2012,1,2,0,0,4.08,14.29,234.57
2012,1,2,3,0,4.17,14.93,239.74
2012,1,2,6,0,4.72,15.38,237.24
2012,1,2,9,0,5.74,17.54,245.91
2012,1,2,12,0,6.78,17.24,235.33
2012,1,2,15,0,7.31,16.95,253.23
2012,1,2,18,0,7.27,16.95,252.81
2012,1,2,21,0,6.76,16.67,228.37
2012,1,3,0,0,5.94,16.39,152.81
2012,1,3,3,0,5.32,16.39,215.38
2012,1,3,6,0,7.75,15.38,271.41
2012,1,3,9,0,7.34,14.49,274.57
2012,1,3,12,0,6.26,14.49,281.18
2012,1,3,15,0,5.62,13.89,263.85
2012,1,3,18,0,5.12,13.89,310.93
2012,1,3,21,0,5.74,13.89,299.26
2012,1,4,0,0,5.8,14.08,292.74
2012,1,4,3,0,5.69,14.49,288.56
2012,1,4,6,0,5.4,14.49,273.07
2012,1,4,9,0,4.99,14.08,252.67
2012,1,4,12,0,5.09,13.33,249.52
2012,1,4,15,0,5.66,12.35,253.89
2012,1,4,18,0,6.3,12.5,251.39
2012,1,4,21,0,7.01,13.16,285.03
2012,1,5,0,0,6.99,13.51,279.87
2012,1,5,3,0,7.35,13.7,285.99
2012,1,5,6,0,7.67,13.51,290.56
2012,1,5,9,0,7.52,13.51,312.41
2012,1,5,12,0,6.4,13.7,315.64
2012,1,5,15,0,5.68,13.89,309.86
2012,1,5,18,0,5.22,13.89,316.57
2012,1,5,21,0,4.76,13.89,317.65
2012,1,6,0,0,4.23,13.7,313.3
2012,1,6,3,0,3.8,13.7,267.66
2012,1,6,6,0,3.49,13.33,235.62
2012,1,6,9,0,3.27,12.99,220.48
2012,1,6,12,0,3.2,12.82,230.6
2012,1,6,15,0,3.2,12.5,240.09
2012,1,6,18,0,3.37,12.35,265.85
2012,1,6,21,0,3.35,12.05,277.29
2012,1,7,0,0,3.62,11.11,279.33
2012,1,7,3,0,4,10.75,284.59
2012,1,7,6,0,4.45,11.11,281.87
2012,1,7,9,0,4.81,11.76,285.77
2012,1,7,12,0,5.3,15.15,280.34
2012,1,7,15,0,5.77,16.39,281.86
2012,1,7,18,0,5.51,15.87,282.95
2012,1,7,21,0,5.03,15.15,283.21
2012,1,8,0,0,4.53,14.93,275.31
2012,1,8,3,0,4.04,14.08,251.3
2012,1,8,6,0,3.65,13.51,241.89
2012,1,8,9,0,3.39,13.16,238.36
2012,1,8,12,0,3.24,12.5,241.1
2012,1,8,15,0,3.13,12.2,230.39
2012,1,8,18,0,2.98,11.63,225.74
2012,1,8,21,0,3.09,11.36,226.52
2012,1,9,0,0,3.34,11.36,219.14
2012,1,9,3,0,3.56,11.9,250.94
2012,1,9,6,0,3.46,12.5,287.42
2012,1,9,9,0,3.19,12.5,283.88
2012,1,9,12,0,2.86,12.2,257.56
2012,1,9,15,0,2.68,12.2,241.13
2012,1,9,18,0,2.72,12.2,228.93
2012,1,9,21,0,3.02,13.33,219.68
2012,1,10,0,0,3.67,15.15,230.38
2012,1,10,3,0,4.03,14.71,233.32
2012,1,10,6,0,4.17,14.49,228.81
2012,1,10,9,0,4.18,14.71,220.67
2012,1,10,12,0,4.05,14.71,228.81
2012,1,10,15,0,3.77,14.08,234.83
2012,1,10,18,0,3.53,13.7,244.98
2012,1,10,21,0,3.22,13.33,240.8
2012,1,11,0,0,3.08,12.5,254.27
2012,1,11,3,0,3.1,12.5,290.28
2012,1,11,6,0,3.14,14.93,247.52
2012,1,11,9,0,3.2,14.49,203.84
2012,1,11,12,0,3.29,13.89,212.81
2012,1,11,15,0,3.63,14.08,226.23
2012,1,11,18,0,3.77,14.29,231.27
2012,1,11,21,0,3.75,13.7,237.09
2012,1,12,0,0,4.26,13.33,238.32
2012,1,12,3,0,4.78,12.2,273.72
2012,1,12,6,0,4.93,12.99,318.91
2012,1,12,9,0,4.13,12.5,320.49
2012,1,12,12,0,3.43,12.2,310.73
2012,1,12,15,0,3,11.76,294.23
2012,1,12,18,0,2.72,11.24,306.03
2012,1,12,21,0,2.48,10.99,306.43
2012,1,13,0,0,2.32,10.64,300.47
2012,1,13,3,0,2.18,10.31,272.29
2012,1,13,6,0,2.05,10.1,174.56
2012,1,13,9,0,1.95,10,166.76
2012,1,13,12,0,1.86,9.8,143.97
2012,1,13,15,0,1.76,9.52,163.07
2012,1,13,18,0,1.67,9.35,167.74
2012,1,13,21,0,1.58,9.35,158.2
2012,1,14,0,0,1.5,9.26,160.5
2012,1,14,3,0,1.41,9.17,156.67
2012,1,14,6,0,1.34,9.01,151.56
2012,1,14,9,0,1.37,8.85,156.37
2012,1,14,12,0,1.48,15.15,155.77
2012,1,14,15,0,1.64,14.93,151.02
2012,1,14,18,0,1.8,14.08,143.56
2012,1,14,21,0,1.82,13.7,144.89
2012,1,15,0,0,1.88,14.49,139.4
2012,1,15,3,0,1.97,14.93,136.58
2012,1,15,6,0,2.08,14.71,140.66
2012,1,15,9,0,2.16,14.08,145.22
2012,1,15,12,0,2.11,13.7,149.16
2012,1,15,15,0,2.01,13.33,148.5
2012,1,15,18,0,1.95,12.99,148.34
2012,1,15,21,0,1.92,12.66,151.8
2012,1,16,0,0,1.89,12.5,157.25
2012,1,16,3,0,1.85,12.35,156.6
2012,1,16,6,0,1.8,12.2,156.8
2012,1,16,9,0,1.69,11.9,148.64
2012,1,16,12,0,1.65,11.36,156.45
2012,1,16,15,0,1.54,11.24,171.1
2012,1,16,18,0,1.4,10.99,164.48
2012,1,16,21,0,1.27,10.64,160.46
2012,1,17,0,0,1.23,10.31,185.38
2012,1,17,3,0,1.1,10.1,169.95
2012,1,17,6,0,0.96,9.62,164.74
2012,1,17,9,0,0.91,9.26,163.84
2012,1,17,12,0,1.01,9.09,172.65
2012,1,17,15,0,1.16,13.16,173.21
2012,1,17,18,0,1.8,13.51,165.96
2012,1,17,21,0,2.41,13.33,187.45
2012,1,18,0,0,2.7,12.99,211.95
2012,1,18,3,0,2.82,12.66,264.91
2012,1,18,6,0,2.86,12.5,277.94
2012,1,18,9,0,3.47,12.2,269.05
2012,1,18,12,0,4.46,14.71,263.01
2012,1,18,15,0,5.21,15.87,253.98
2012,1,18,18,0,4.95,15.87,260.78
2012,1,18,21,0,5.13,16.67,254.58
2012,1,19,0,0,5.15,16.13,255.73
2012,1,19,3,0,5.07,15.15,268.43
2012,1,19,6,0,4.96,14.29,284.72
2012,1,19,9,0,4.42,13.16,247.25
2012,1,19,12,0,4.56,12.5,282.64
2012,1,19,15,0,5.51,12.2,280.98
2012,1,19,18,0,6.23,12.66,287.73
2012,1,19,21,0,6.62,13.7,288
2012,1,20,0,0,6.39,13.51,287.4
2012,1,20,3,0,5.57,13.51,294.44
2012,1,20,6,0,4.84,13.33,293.77
2012,1,20,9,0,4.5,12.82,279.61
2012,1,20,12,0,4.5,12.66,261.87
2012,1,20,15,0,4.25,12.5,252.59
2012,1,20,18,0,4.07,12.5,249.34
2012,1,20,21,0,4.09,12.35,255.68
2012,1,21,0,0,4.35,12.05,272.06
2012,1,21,3,0,4.78,11.9,273.76
2012,1,21,6,0,5.38,12.2,276.27
2012,1,21,9,0,6,12.5,285.54
2012,1,21,12,0,6.57,13.51,285.86
2012,1,21,15,0,7.21,13.89,289.38
2012,1,21,18,0,7.45,15.38,290.24
2012,1,21,21,0,6.71,15.38,280.43
2012,1,22,0,0,5.66,14.93,236.56
2012,1,22,3,0,5.56,14.29,271.85
2012,1,22,6,0,5.99,13.33,276.12
2012,1,22,9,0,6.14,12.82,302.94
2012,1,22,12,0,5.34,12.66,297.74
2012,1,22,15,0,4.7,12.66,290.11
2012,1,22,18,0,4.18,12.5,288.27
2012,1,22,21,0,3.74,12.35,286.39
2012,1,23,0,0,3.49,12.2,291.28
2012,1,23,3,0,3.27,11.9,293.85
2012,1,23,6,0,3.21,11.63,291.9
2012,1,23,9,0,3.18,11.36,298.69
2012,1,23,12,0,3.04,11.24,304.44
2012,1,23,15,0,2.8,11.11,293.89
2012,1,23,18,0,2.6,10.99,284.04
2012,1,23,21,0,2.4,10.99,223.41
2012,1,24,0,0,2.21,10.87,143.27
2012,1,24,3,0,2.05,10.87,186.52
2012,1,24,6,0,2.06,10.87,252.38
2012,1,24,9,0,2.06,10.87,260.79
2012,1,24,12,0,1.97,10.31,254.48
2012,1,24,15,0,1.92,9.9,230.31
2012,1,24,18,0,1.87,9.62,175.24
2012,1,24,21,0,1.98,9.52,216.34
2012,1,25,0,0,2.09,9.35,197.78
2012,1,25,3,0,2.13,9.35,195.88
2012,1,25,6,0,2.25,9.9,191.99
2012,1,25,9,0,2.34,10.31,186.84
2012,1,25,12,0,2.32,10.2,184.14
2012,1,25,15,0,2.42,10.64,228.73
2012,1,25,18,0,2.58,10.53,270
2012,1,25,21,0,2.32,10.53,230.01
2012,1,26,0,0,2.18,10.87,204.19
2012,1,26,3,0,2.17,11.24,162.73
2012,1,26,6,0,2.27,11.9,164.8
2012,1,26,9,0,2.45,11.9,209.64
2012,1,26,12,0,2.73,14.49,289.92
2012,1,26,15,0,2.91,13.7,235.59
2012,1,26,18,0,2.88,13.7,271.41
2012,1,26,21,0,3.27,13.51,316.07
2012,1,27,0,0,4.04,13.51,313.75
2012,1,27,3,0,4.39,13.89,281.41
2012,1,27,6,0,4.6,13.51,283.65
2012,1,27,9,0,5.29,12.82,305.97
2012,1,27,12,0,5.05,12.66,328.64
